Date,Close/Last,Open,High,Low
11/20/2017,62.22,62.72,62.8,61.44
11/17/2017,62.72,61.45,62.9,61.09
11/16/2017,61.36,61.87,62.15,61.25
11/15/2017,61.87,61.5,62.12,61.31
11/14/2017,62.21,63.16,63.21,61.21
11/13/2017,63.16,63.62,63.73,62.62
11/10/2017,63.52,63.83,64.27,63.35
11/09/2017,63.93,63.83,63.85,63.73
11/08/2017,63.49,63.63,64.64,62.95
11/07/2017,63.69,64.09,64.64,63.49
11/06/2017,64.27,62.13,64.44,62.13
11/03/2017,62.07,60.73,62.22,60.6
11/02/2017,60.62,60.44,60.82,60.04
11/01/2017,60.49,61.1,61.7,60.0
10/31/2017,61.37,60.87,61.38,60.55
10/30/2017,60.9,60.65,61.0,60.16
10/27/2017,60.44,59.49,60.66,58.82
10/26/2017,59.3,58.48,59.55,58.04
10/25/2017,58.44,58.46,58.73,57.86
10/24/2017,58.33,57.36,58.48,57.03
10/23/2017,57.37,57.97,58.03,57.28
10/20/2017,57.75,57.29,57.9,56.6
10/19/2017,57.23,58.2,58.28,57.04
10/18/2017,58.15,58.07,58.54,57.75
10/17/2017,57.88,57.84,58.35,57.18
10/16/2017,57.82,57.12,58.47,57.12
10/13/2017,57.17,56.47,57.56,56.38
10/12/2017,56.25,56.66,56.82,55.88
10/11/2017,56.94,56.54,57.09,56.16
10/10/2017,56.61,55.7,56.91,55.69
10/09/2017,55.79,55.49,55.98,55.06
10/06/2017,55.62,56.98,57.27,55.14
10/05/2017,57.0,55.77,57.24,55.7
10/04/2017,55.8,55.7,56.19,55.39
10/03/2017,56.0,56.08,56.39,55.69
10/02/2017,56.12,56.62,56.75,55.51
09/29/2017,56.79,57.53,57.76,57.21
09/28/2017,57.41,57.67,58.62,56.85
09/27/2017,57.9,58.6,58.86,57.57
09/26/2017,58.44,59.2,59.49,57.78
09/25/2017,59.02,56.89,59.22,56.7
09/22/2017,56.86,56.5,56.9,56.23
09/21/2017,56.43,56.18,56.53,55.78
09/20/2017,56.29,55.41,56.48,55.28
09/19/2017,55.14,55.45,55.88,54.89
09/18/2017,55.48,55.53,55.94,54.82
09/15/2017,55.62,55.27,55.85,54.87
09/14/2017,55.47,55.07,56.0,54.93
09/13/2017,55.16,54.26,55.2,54.03
09/12/2017,54.27,53.86,54.44,53.43
09/11/2017,53.84,53.75,54.11,53.04
09/08/2017,53.78,54.54,54.86,53.56
09/07/2017,54.49,54.08,54.67,53.89
09/06/2017,54.2,53.18,54.3,53.09
09/05/2017,53.38,52.33,53.65,51.98
09/01/2017,52.75,52.8,52.8,52.34
08/31/2017,52.38,50.51,52.35,50.13
08/30/2017,50.86,51.88,52.02,50.63
08/29/2017,52.0,52.15,52.15,51.37
08/28/2017,51.89,52.67,53.16,51.52
08/25/2017,52.41,52.2,52.79,51.92
08/24/2017,52.04,52.55,52.71,51.61
08/23/2017,52.57,51.63,52.62,51.45
08/22/2017,51.87,51.68,52.27,51.4
08/21/2017,51.66,52.9,52.9,51.29
08/18/2017,52.72,50.86,52.95,50.78
08/17/2017,51.03,50.38,51.11,49.99
08/16/2017,50.27,50.96,51.35,50.15
08/15/2017,50.8,50.65,51.1,50.03
08/14/2017,50.73,52.01,52.39,50.58
08/11/2017,52.1,51.92,52.27,51.31
08/10/2017,51.9,52.78,53.63,51.68
08/09/2017,52.7,51.83,52.82,51.83
08/08/2017,52.14,52.24,52.73,51.82
08/07/2017,52.37,52.38,52.56,51.37
08/04/2017,52.42,51.91,52.52,51.44
08/03/2017,52.01,52.29,52.87,51.79
08/02/2017,52.36,51.57,52.42,51.19
08/01/2017,51.78,52.67,52.93,50.88
07/31/2017,52.65,52.76,52.85,52.25
07/28/2017,52.52,51.58,52.67,51.31
07/27/2017,51.49,50.87,51.64,50.51
07/26/2017,50.97,50.76,51.03,50.08
07/25/2017,50.2,48.74,50.9,48.65
07/24/2017,48.6,47.89,48.76,47.68
07/21/2017,48.06,49.27,49.64,47.81
07/20/2017,49.3,49.6,50.18,49.19
07/19/2017,49.7,48.7,49.8,48.6
07/18/2017,48.84,48.41,49.4,48.24
07/17/2017,48.42,49.06,49.25,48.31
07/14/2017,48.91,48.4,49.08,48.16
07/13/2017,48.42,47.65,48.53,47.18
07/12/2017,47.74,48.21,48.75,47.35
07/11/2017,47.52,47.02,48.17,46.3
07/10/2017,46.88,46.9,47.37,46.12
07/07/2017,46.71,47.98,47.99,46.28
07/06/2017,48.11,48.3,49.17,47.78
07/05/2017,47.79,49.6,49.89,47.28
07/03/2017,49.68,49.6,49.67,49.35
06/30/2017,48.77,47.54,49.0,47.54
06/29/2017,47.42,47.44,48.0,47.19
06/28/2017,47.31,46.25,47.47,46.19
06/27/2017,46.65,45.96,47.04,45.82
06/26/2017,45.83,45.69,46.22,45.04
06/23/2017,45.54,45.29,45.74,45.04
06/22/2017,45.22,44.84,45.78,44.55
06/21/2017,44.82,45.84,46.61,44.36
06/20/2017,46.02,46.9,47.22,45.43
06/19/2017,46.91,47.3,47.75,46.77
06/16/2017,47.37,46.84,47.6,46.82
06/15/2017,46.92,46.99,47.19,46.7
06/14/2017,47.0,48.18,48.68,46.77
06/13/2017,48.72,48.27,48.81,47.88
06/12/2017,48.29,48.18,49.12,48.01
06/09/2017,48.15,47.91,48.54,47.44
06/08/2017,47.86,48.23,48.58,47.56
06/07/2017,48.06,49.99,50.13,47.97
06/06/2017,50.12,49.48,50.3,48.99
06/05/2017,49.47,49.96,50.73,49.05
06/02/2017,49.95,50.4,50.51,48.96
06/01/2017,50.63,50.91,51.45,50.25
05/31/2017,50.31,51.67,51.75,49.83
05/30/2017,51.84,52.3,52.6,51.2
05/26/2017,52.15,51.37,52.32,52.01
05/25/2017,51.46,53.91,54.66,51.03
05/24/2017,53.96,54.2,54.62,53.67
05/23/2017,54.15,53.85,54.47,53.21
05/22/2017,53.87,53.87,54.37,53.65
05/19/2017,53.61,52.53,53.79,52.53
05/18/2017,52.51,52.1,52.74,51.11
05/17/2017,52.21,51.24,52.6,51.05
05/16/2017,51.65,51.86,52.35,51.19
05/15/2017,51.82,50.84,52.62,50.65
05/12/2017,50.84,50.77,51.08,50.34
05/11/2017,50.77,50.28,51.15,50.24
05/10/2017,50.22,48.99,50.62,48.85
05/09/2017,48.73,49.44,49.71,48.41
05/08/2017,49.34,49.29,49.88,48.49
05/05/2017,49.1,48.39,49.62,46.65
05/04/2017,48.38,50.62,50.72,48.18
05/03/2017,50.79,51.05,51.12,50.21
05/02/2017,50.46,51.39,52.14,50.16
05/01/2017,51.52,51.85,51.98,51.22
04/28/2017,52.05,51.96,52.59,51.63
04/27/2017,51.44,51.47,51.75,50.43
04/26/2017,51.82,51.86,52.44,51.4
04/25/2017,52.1,51.65,52.38,51.31
04/24/2017,51.6,52.05,52.58,51.43
04/21/2017,51.96,53.03,53.28,51.57
04/20/2017,52.99,53.06,53.54,52.69
04/19/2017,52.93,54.74,55.22,52.59
04/18/2017,54.89,55.48,55.49,54.62
04/17/2017,55.36,55.85,55.97,55.3
04/13/2017,55.89,55.67,56.06,55.58
04/12/2017,55.86,56.28,56.63,55.51
04/11/2017,56.23,56.05,56.28,55.46
04/10/2017,55.98,55.24,56.05,55.24
04/07/2017,55.24,54.75,56.07,54.57
04/06/2017,54.89,54.15,54.99,54.02
04/05/2017,54.36,54.27,55.08,53.98
04/04/2017,54.17,53.14,54.36,52.75
04/03/2017,53.12,53.64,53.72,53.04
03/31/2017,53.53,53.1,53.76,52.62
03/30/2017,52.96,52.4,53.09,52.03
03/29/2017,52.42,51.34,52.46,51.34
03/28/2017,51.33,50.86,51.87,50.79
03/27/2017,50.75,51.02,51.1,50.03
03/24/2017,50.8,50.6,51.05,50.4
03/23/2017,50.56,50.76,51.09,50.26
03/22/2017,50.64,50.87,50.97,49.64
03/21/2017,50.96,51.66,52.21,50.73
03/20/2017,51.62,51.75,51.93,51.01
03/17/2017,51.76,51.72,52.17,51.53
03/16/2017,51.74,52.09,52.59,51.5
03/15/2017,51.81,51.79,52.04,51.36
03/14/2017,50.92,51.4,51.83,50.25
03/13/2017,51.35,51.37,51.69,50.84
03/10/2017,51.37,52.44,53.01,51.15
03/09/2017,52.19,53.13,53.85,51.48
03/08/2017,53.11,55.61,55.76,52.94
03/07/2017,55.92,55.99,56.64,55.55
03/06/2017,56.01,55.8,56.24,55.32
03/03/2017,55.9,55.18,55.94,55.09
03/02/2017,55.08,56.31,56.44,55.01
03/01/2017,56.36,56.5,57.05,56.23
02/28/2017,55.59,55.98,56.07,55.27
02/27/2017,55.93,56.04,56.76,55.91
02/24/2017,55.99,56.51,56.65,55.75
02/23/2017,56.58,56.19,57.35,56.15
02/22/2017,55.84,56.69,56.99,55.58
02/21/2017,56.66,55.91,57.3,55.71
02/17/2017,55.81,55.91,56.4,55.71
02/16/2017,55.65,55.67,56.23,55.13
02/15/2017,55.75,55.84,56.25,55.55
02/14/2017,55.97,55.71,56.45,55.55
02/13/2017,55.59,56.77,56.8,55.43
02/10/2017,56.7,55.69,56.87,55.58
02/09/2017,55.63,55.26,55.92,55.2
02/08/2017,55.12,54.55,55.67,54.21
02/07/2017,55.05,55.93,55.98,54.64
02/06/2017,55.72,56.8,57.11,55.65
02/03/2017,56.81,56.83,57.29,56.39
02/02/2017,56.56,56.53,57.43,56.34
02/01/2017,56.8,55.56,56.82,55.37
01/31/2017,55.7,55.22,55.94,54.94
01/30/2017,55.23,55.4,55.64,54.97
01/27/2017,55.52,56.11,56.5,54.85
01/26/2017,56.24,55.37,56.55,55.21
01/25/2017,55.08,55.24,55.64,54.76
01/24/2017,55.44,55.39,55.85,55.05
01/23/2017,55.23,55.47,55.74,54.65
01/20/2017,55.49,54.28,55.79,54.19
01/19/2017,54.16,54.31,54.75,53.9
01/18/2017,53.92,55.47,55.89,53.78
01/17/2017,55.47,55.67,56.97,55.2
01/13/2017,55.45,56.06,55.68,55.31
01/12/2017,56.01,55.23,56.43,55.03
01/11/2017,55.1,53.7,55.67,53.66
01/10/2017,53.64,54.84,55.34,53.57
01/09/2017,54.94,56.86,56.99,54.74
01/06/2017,57.1,56.88,57.46,56.3
01/05/2017,56.89,56.54,57.34,56.01
01/04/2017,56.46,55.69,56.53,55.34
01/03/2017,55.47,57.05,58.37,55.29
12/30/2016,56.82,56.95,57.21,56.46
12/29/2016,56.14,55.97,56.64,55.97
12/28/2016,56.22,56.08,56.56,55.89
12/27/2016,56.09,55.48,56.26,55.05
12/23/2016,55.16,54.88,55.34,54.27
12/22/2016,55.16,54.88,55.34,54.27
12/21/2016,54.46,55.6,55.86,54.32
12/20/2016,55.35,55.12,55.91,54.75
12/19/2016,54.92,55.49,55.79,54.69
12/16/2016,55.21,54.22,55.38,53.71
12/15/2016,54.02,53.72,54.5,53.15
12/14/2016,53.9,55.23,55.8,53.61
12/13/2016,55.72,55.37,56.43,55.15
12/12/2016,55.69,54.75,57.49,54.75
12/09/2016,54.33,53.95,54.44,53.77
12/08/2016,53.89,53.05,54.05,52.83
12/07/2016,53.0,53.96,54.21,52.92
12/06/2016,53.93,54.21,54.93,53.52
12/05/2016,54.94,54.23,55.33,53.81
12/02/2016,54.46,53.87,54.5,52.86
12/01/2016,53.94,51.46,54.52,51.43
11/30/2016,50.47,46.76,50.46,46.75
11/29/2016,46.38,48.09,48.1,45.92
11/28/2016,48.24,46.76,48.81,46.16
11/25/2016,47.24,48.86,49.2,47.01
11/23/2016,48.95,49.0,49.09,48.91
11/22/2016,49.12,49.1,49.97,48.14
11/21/2016,48.9,47.01,49.15,47.0
11/18/2016,46.86,46.09,46.98,45.76
11/17/2016,46.49,46.44,47.61,46.02
11/16/2016,46.63,47.0,47.56,46.27
11/15/2016,46.95,44.73,47.26,44.68
11/14/2016,44.43,44.68,44.98,43.58
11/11/2016,44.75,45.7,45.88,44.2
11/10/2016,45.84,46.6,46.91,45.55
11/09/2016,46.36,45.95,46.95,44.39
11/08/2016,46.04,46.24,46.68,45.61
11/07/2016,46.15,46.07,46.38,45.38
11/04/2016,45.58,46.38,46.54,45.08
11/03/2016,46.35,46.96,47.51,46.0
11/02/2016,46.86,47.98,48.07,46.48
11/01/2016,48.14,48.59,49.25,47.73
10/31/2016,48.3,49.45,49.69,47.99
10/28/2016,49.71,50.31,50.57,49.34
10/27/2016,50.47,49.99,50.9,49.87
10/26/2016,49.98,50.25,50.69,49.66
10/25/2016,50.79,51.35,51.83,50.22
10/24/2016,51.46,51.96,52.0,50.5
10/21/2016,51.78,51.44,51.93,51.13
10/20/2016,51.38,52.63,52.68,51.18
10/19/2016,52.67,52.13,53.14,52.1
10/18/2016,51.68,51.69,52.12,51.27
10/17/2016,51.52,51.96,52.28,51.17
10/14/2016,51.95,52.1,52.56,51.5
10/13/2016,52.03,51.72,52.15,50.94
10/12/2016,51.81,52.62,52.85,51.61
10/11/2016,52.41,52.99,53.31,52.12
10/10/2016,53.14,51.62,53.73,51.28
10/07/2016,51.93,52.67,52.84,51.34
10/06/2016,52.51,51.68,52.72,51.34
10/05/2016,51.86,51.38,52.09,51.23
10/04/2016,50.87,50.5,51.35,50.35
10/03/2016,50.89,50.2,51.13,49.79
09/30/2016,50.19,49.73,50.27,48.91
09/29/2016,49.24,48.96,49.8,48.03
09/28/2016,48.69,46.3,48.94,45.72
09/27/2016,45.97,47.09,47.28,45.64
09/26/2016,47.35,46.08,47.66,45.74
09/23/2016,45.89,47.42,48.25,45.67
09/22/2016,47.65,47.12,47.84,47.04
09/21/2016,46.83,46.25,47.15,46.25
09/20/2016,45.88,45.74,46.29,45.09
09/19/2016,45.95,45.89,46.92,45.86
09/16/2016,45.77,46.18,46.4,45.48
09/15/2016,46.59,46.15,47.0,45.69
09/14/2016,45.85,47.22,47.47,45.71
09/13/2016,47.1,48.13,48.21,46.99
09/12/2016,48.32,47.78,48.62,46.91
09/09/2016,48.01,49.62,49.68,47.77
09/08/2016,49.99,48.56,50.14,48.21
09/07/2016,47.98,47.13,48.54,46.97
09/06/2016,47.98,46.65,49.37,46.3
09/02/2016,47.26,45.77,47.01,46.42
09/01/2016,46.83,47.08,47.23,45.32
08/31/2016,45.45,48.02,48.4,46.97
08/30/2016,46.89,49.3,49.76,48.26
08/29/2016,48.37,49.62,49.62,48.98
08/26/2016,49.26,49.66,50.75,49.14
08/25/2016,49.92,49.03,49.78,48.7
08/24/2016,49.67,49.46,49.86,48.68
08/23/2016,49.05,49.23,50.2,48.49
08/22/2016,49.96,50.74,50.74,49.1
08/19/2016,49.16,50.88,51.22,50.33
08/18/2016,50.88,49.72,51.05,49.51
08/17/2016,50.89,48.98,49.99,48.55
08/16/2016,49.85,48.21,49.35,47.91
08/15/2016,49.23,47.15,48.53,46.84
08/12/2016,48.35,46.17,47.25,45.76
08/11/2016,46.97,43.85,46.31,43.46
08/10/2016,46.04,45.0,45.67,43.82
08/09/2016,44.05,45.16,45.76,44.75
08/08/2016,44.98,44.39,45.71,44.24
08/05/2016,45.39,44.19,44.49,43.5
08/04/2016,44.27,43.37,44.33,42.51
08/03/2016,44.29,41.94,43.44,41.5
08/02/2016,43.1,42.28,43.17,41.51
08/01/2016,41.8,43.23,43.83,41.87
07/29/2016,42.14,42.54,42.8,41.82
07/28/2016,42.46,43.62,43.75,42.58
07/27/2016,42.7,44.55,44.91,43.31
07/26/2016,43.47,44.79,44.98,44.15
07/25/2016,44.87,45.74,45.86,44.56
07/22/2016,44.72,46.08,46.49,45.18
07/21/2016,45.69,47.16,47.55,46.04
07/20/2016,46.2,46.72,47.5,45.9
07/19/2016,47.17,47.03,47.48,46.55
07/18/2016,46.66,47.77,47.87,46.5
07/15/2016,46.96,47.16,48.08,46.66
07/14/2016,47.61,46.6,47.47,46.35
07/13/2016,47.37,48.04,48.2,46.09
07/12/2016,48.47,46.2,48.56,46.12
07/11/2016,46.25,46.53,47.11,45.91
07/08/2016,46.76,46.6,47.23,46.15
07/07/2016,46.4,49.15,49.6,46.15
07/06/2016,48.8,48.11,49.3,47.17
07/05/2016,47.96,50.7,50.73,47.56
07/01/2016,50.35,50.7,50.7,50.32
06/30/2016,49.71,50.01,50.3,49.5
06/29/2016,50.61,48.92,50.72,48.64
06/28/2016,48.58,47.55,48.76,47.47
06/27/2016,47.16,48.41,48.91,46.69
06/24/2016,48.41,51.21,51.23,47.54
06/23/2016,50.91,49.93,51.0,49.89
06/22/2016,49.88,50.97,51.23,49.19
06/21/2016,50.62,50.46,51.1,49.48
06/20/2016,50.65,49.48,50.68,49.26
06/17/2016,49.17,47.02,49.39,46.94
06/16/2016,47.19,48.58,48.77,46.96
06/15/2016,48.97,49.31,49.8,48.39
06/14/2016,49.83,50.01,50.05,49.19
06/13/2016,50.35,50.36,50.78,49.61
06/10/2016,50.54,51.92,52.08,50.34
06/09/2016,51.95,52.66,52.85,51.53
06/08/2016,52.51,51.4,52.8,51.32
06/07/2016,51.44,50.45,51.54,50.31
06/06/2016,50.55,49.82,50.82,49.72
06/03/2016,49.64,49.95,50.33,49.29
06/02/2016,50.04,49.74,50.3,48.85
06/01/2016,49.72,49.64,50.02,48.65
05/31/2016,49.89,49.55,50.05,48.93
05/27/2016,49.32,49.55,49.55,49.21
05/26/2016,49.59,49.8,50.5,49.24
05/25/2016,49.74,49.15,49.93,48.9
05/24/2016,48.61,48.36,49.25,47.82
05/23/2016,48.35,48.76,48.81,47.6
05/20/2016,48.72,48.7,49.34,48.04
05/19/2016,48.81,48.56,48.87,47.39
05/18/2016,48.93,49.43,49.84,48.46
05/17/2016,49.28,49.11,49.63,48.57
05/16/2016,48.97,47.8,49.47,47.8
05/13/2016,47.83,47.82,48.1,47.26
05/12/2016,48.08,47.28,48.18,46.8
05/11/2016,47.6,45.53,47.75,44.83
05/10/2016,45.52,43.56,45.69,43.34
05/09/2016,43.63,45.87,46.46,43.49
05/06/2016,45.37,45.17,46.11,44.18
05/05/2016,45.01,45.0,46.77,44.66
05/04/2016,44.62,45.23,46.0,44.2
05/03/2016,44.97,45.91,46.39,44.63
05/02/2016,45.83,47.05,47.33,45.73
04/29/2016,48.13,47.77,48.49,47.48
04/28/2016,48.14,47.01,48.18,46.75
04/27/2016,47.18,46.26,47.44,45.64
04/26/2016,45.74,44.77,46.48,44.38
04/25/2016,44.48,45.13,45.59,44.27
04/22/2016,45.11,44.66,45.89,44.3
04/21/2016,44.53,45.41,46.17,44.46
04/20/2016,45.8,43.94,45.89,42.83
04/19/2016,44.03,43.12,44.51,42.6
04/18/2016,42.91,41.75,43.41,40.07
04/15/2016,43.1,43.82,44.06,42.29
04/14/2016,43.84,44.01,44.6,43.3
04/13/2016,44.18,44.21,44.93,43.77
04/12/2016,44.69,42.6,44.8,42.43
04/11/2016,42.83,42.07,43.06,41.43
04/08/2016,41.94,39.73,42.0,39.62
04/07/2016,39.43,39.93,40.28,38.71
04/06/2016,39.84,38.4,39.93,38.2
04/05/2016,37.87,37.44,38.39,37.28
04/04/2016,37.69,38.67,38.91,37.51
04/01/2016,38.67,40.03,40.44,38.55
03/31/2016,40.33,39.11,40.02,38.82
03/30/2016,39.26,39.4,40.59,39.13
03/29/2016,39.14,40.21,40.23,38.77
03/28/2016,40.27,40.5,41.0,39.66
03/24/2016,40.44,40.33,40.64,39.22
03/23/2016,40.47,41.57,41.81,40.4
03/22/2016,41.79,41.51,42.12,40.98
03/21/2016,41.54,41.2,41.87,40.49
03/18/2016,41.2,41.38,42.54,40.84
03/17/2016,41.54,40.2,41.59,40.2
03/16/2016,41.54,38.99,40.42,38.85
03/15/2016,38.74,39.74,39.77,38.32
03/14/2016,39.53,40.26,40.55,38.82
03/11/2016,40.39,40.25,41.01,40.03
03/10/2016,40.05,40.84,41.0,39.65
03/09/2016,41.07,39.52,41.24,39.42
03/08/2016,39.65,40.84,41.48,39.31
03/07/2016,40.84,38.99,41.04,38.88
03/04/2016,38.72,36.96,38.98,36.83
03/03/2016,37.07,37.03,37.36,36.36
03/02/2016,36.93,36.56,37.38,36.11
03/01/2016,36.81,36.68,37.25,35.94
02/29/2016,35.97,35.14,36.21,34.89
02/26/2016,35.1,35.09,36.99,34.85
02/25/2016,35.29,34.43,35.73,33.3
02/24/2016,34.41,32.99,34.66,32.37
02/23/2016,33.27,34.54,35.11,32.93
02/22/2016,34.69,33.12,34.97,32.82
02/19/2016,33.01,34.04,34.44,32.68
02/18/2016,34.28,34.91,35.73,33.8
02/17/2016,34.5,32.37,34.96,31.84
02/16/2016,32.18,33.91,35.53,31.94
02/12/2016,33.36,32.73,33.19,32.56
02/11/2016,30.06,30.89,31.35,29.94
02/10/2016,30.84,30.89,31.9,30.36
02/09/2016,30.32,33.08,33.55,30.28
02/08/2016,32.88,33.95,34.67,32.78
02/05/2016,34.06,34.44,35.13,33.81
02/04/2016,34.46,35.25,35.82,34.16
02/03/2016,35.04,32.56,35.48,32.31
02/02/2016,32.72,34.24,34.32,32.24
02/01/2016,34.24,35.88,36.3,33.92
01/29/2016,34.74,34.17,35.0,33.61
01/28/2016,33.89,32.91,35.83,32.58
01/27/2016,33.1,31.03,33.5,30.84
01/26/2016,31.8,30.0,32.72,29.28
01/25/2016,30.5,32.18,32.8,30.0
01/22/2016,32.18,29.68,32.29,29.3
01/21/2016,29.25,27.95,29.83,27.3
01/20/2016,27.88,28.94,28.97,27.11
01/19/2016,28.76,28.8,30.32,27.67
01/15/2016,28.94,28.8,28.85,27.67
01/14/2016,31.03,30.5,31.2,30.02
01/13/2016,30.31,31.69,31.99,29.96
01/12/2016,30.86,30.88,32.38,30.36
01/11/2016,31.55,33.16,33.38,31.2
01/08/2016,33.55,33.8,34.73,32.79
01/07/2016,33.75,34.52,34.73,32.18
01/06/2016,34.23,34.23,34.23,34.23
01/05/2016,36.42,37.32,37.57,36.25
01/04/2016,37.22,37.4,38.99,36.78
12/31/2015,37.28,36.67,37.95,36.11
12/30/2015,36.46,37.41,37.54,36.36
12/29/2015,37.79,36.55,37.97,36.55
12/28/2015,36.62,37.82,37.97,36.42
12/24/2015,37.89,37.73,38.1,36.93
12/23/2015,37.36,36.42,37.89,36.3
12/22/2015,36.11,36.32,36.72,35.99
12/21/2015,36.35,36.62,36.81,36.04
12/18/2015,36.88,36.85,37.72,36.41
12/17/2015,37.06,37.65,37.93,36.76
12/16/2015,37.39,38.38,38.74,37.18
12/15/2015,38.73,37.94,39.69,37.83
12/14/2015,37.92,37.81,38.41,36.38
12/11/2015,37.93,39.62,39.74,37.36
12/10/2015,39.73,40.43,40.67,39.45
12/09/2015,40.11,40.54,41.57,39.59
12/08/2015,40.26,40.89,41.45,39.82
12/07/2015,40.73,43.22,43.22,40.6
12/04/2015,43.0,44.12,44.82,42.68
12/03/2015,43.84,42.77,44.69,42.63
12/02/2015,42.49,44.34,44.62,42.44
12/01/2015,44.44,44.61,45.17,44.02
11/30/2015,44.61,44.85,45.74,44.45
11/27/2015,44.86,45.5,46.29,44.8
11/25/2015,46.17,46.27,46.29,46.11
11/24/2015,46.12,45.16,46.5,44.94
11/23/2015,44.83,44.35,45.72,43.58
11/20/2015,44.66,44.3,45.5,44.06
11/19/2015,44.18,44.28,44.76,43.7
11/18/2015,44.14,43.97,44.73,43.35
11/17/2015,43.57,44.72,45.1,43.5
11/16/2015,44.56,44.48,45.18,43.17
11/13/2015,44.47,45.14,45.94,44.16
11/12/2015,44.06,45.86,46.18,44.02
11/11/2015,45.81,47.12,47.74,45.63
11/10/2015,47.44,47.39,47.85,46.95
11/09/2015,47.19,47.49,48.4,47.02
11/06/2015,47.42,48.09,48.57,47.26
11/05/2015,47.98,48.94,49.0,47.94
11/04/2015,48.58,50.39,50.86,48.5
11/03/2015,50.54,48.89,50.92,48.48
11/02/2015,48.79,49.46,49.68,48.6
10/30/2015,49.56,48.54,50.0,48.3
10/29/2015,48.8,49.13,49.4,48.17
10/28/2015,49.05,46.89,49.23,46.61
10/27/2015,46.81,47.52,47.54,46.41
10/26/2015,47.54,47.91,48.31,47.3
10/23/2015,47.99,48.26,48.64,47.44
10/22/2015,48.08,48.02,48.73,47.64
10/21/2015,47.85,48.49,48.66,47.53
10/20/2015,48.71,48.99,49.19,48.22
10/19/2015,48.61,50.56,50.64,48.58
10/16/2015,50.46,50.17,50.69,49.34
10/15/2015,49.73,49.46,50.27,48.71
10/14/2015,49.15,49.17,49.5,48.73
10/13/2015,49.24,50.3,50.69,48.9
10/12/2015,49.86,52.61,53.3,49.78
10/09/2015,52.65,53.27,54.05,52.23
10/08/2015,53.05,51.81,53.56,51.29
10/07/2015,51.33,51.49,53.14,51.22
10/06/2015,51.92,49.27,52.26,48.86
10/05/2015,49.25,48.25,49.86,47.89
10/02/2015,48.13,48.06,48.49,46.94
10/01/2015,47.69,48.38,49.84,47.64
09/30/2015,48.37,47.93,49.0,47.81
09/29/2015,48.23,47.21,48.64,47.21
09/28/2015,47.34,48.34,48.39,47.26
09/25/2015,48.6,48.13,49.18,47.85
09/24/2015,48.17,47.96,48.47,47.4
09/23/2015,47.75,49.05,50.26,47.67
09/22/2015,49.08,48.52,49.21,47.7
09/21/2015,48.92,47.59,48.98,47.55
09/18/2015,47.47,49.21,49.8,47.17
09/17/2015,49.08,49.94,50.14,48.33
09/16/2015,49.75,47.89,50.32,47.78
09/15/2015,47.75,47.57,48.21,47.0
09/14/2015,46.37,48.15,48.32,46.29
09/11/2015,48.14,48.66,48.96,47.18
09/10/2015,48.89,47.52,48.97,46.82
09/09/2015,47.58,49.38,50.03,47.44
09/08/2015,49.52,49.22,49.85,47.62
09/04/2015,49.61,49.22,49.46,48.86
09/03/2015,50.68,50.4,52.45,49.83
09/02/2015,50.5,48.5,51.01,47.73
09/01/2015,49.56,52.78,53.46,48.48
08/31/2015,54.15,49.86,54.29,48.24
08/28/2015,50.05,47.49,50.98,46.62
08/27/2015,47.56,43.71,47.73,43.71
08/26/2015,43.14,43.44,43.76,42.82
08/25/2015,43.21,42.79,44.49,42.67
08/24/2015,42.69,45.35,45.45,42.22
08/21/2015,45.46,46.12,46.5,45.08
08/20/2015,46.62,47.05,47.37,46.04
08/19/2015,47.16,48.71,49.1,46.79
08/18/2015,48.81,48.51,49.03,48.24
08/17/2015,48.74,48.83,49.43,48.36
08/14/2015,49.19,48.6,49.84,48.45
08/13/2015,49.22,49.85,50.35,48.86
08/12/2015,49.66,49.2,50.02,48.76
08/11/2015,49.18,50.23,51.1,48.62
08/10/2015,50.41,48.22,50.49,48.08
08/07/2015,48.61,49.64,50.05,48.43
08/06/2015,49.52,49.66,49.82,48.88
08/05/2015,49.59,50.15,51.03,49.03
08/04/2015,49.99,49.73,50.45,49.66
08/03/2015,49.52,51.96,51.97,49.37
07/31/2015,52.21,53.5,53.64,51.64
07/30/2015,53.31,53.56,54.36,53.03
07/29/2015,53.38,53.01,54.32,52.52
07/28/2015,53.3,53.0,54.07,52.3
07/27/2015,53.47,54.45,54.86,52.82
07/24/2015,54.62,55.47,55.59,54.3
07/23/2015,55.27,55.95,56.52,55.09
07/22/2015,56.13,56.84,56.89,55.94
07/21/2015,57.04,56.51,57.43,56.34
07/20/2015,56.65,56.93,57.43,56.34
07/17/2015,57.1,57.14,57.36,56.39
07/16/2015,56.92,57.44,57.99,56.87
07/15/2015,57.12,58.84,58.92,56.94
07/14/2015,58.51,57.64,58.74,56.43
07/13/2015,57.85,57.68,58.83,56.85
07/10/2015,58.73,58.27,59.68,57.87
07/09/2015,58.61,57.25,59.25,56.94
07/08/2015,57.05,57.48,57.75,55.88
07/07/2015,56.85,57.02,57.83,55.1
07/06/2015,56.54,59.85,60.34,56.39
07/02/2015,62.07,62.08,61.7,61.54
07/01/2015,62.01,63.07,63.35,61.84
06/30/2015,63.59,61.98,63.82,61.72
06/29/2015,62.01,62.58,62.96,61.36
06/26/2015,63.26,63.28,63.62,62.48
